"id","hotel_id","url","local_path","file_size_bytes","content_type","status","error_message","created_at","downloaded_at","id_photo","category"
"07978a9a-d795-41a1-9408-9fd72dca10a3","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909572.jpg?k=4554d5d27c2fbb636e1e4f77fd48ef09857299add2328dbb9f82f01c54b1b2b5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909572_large.jpg",105155,"image/jpeg","done",NULL,"2026-03-10 23:49:36.717399+00","2026-03-10 23:49:36.716962+00","675909572","large_url"
"8622596b-ab20-41ae-9c5f-235f7a0865ca","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675909572.jpg?k=4554d5d27c2fbb636e1e4f77fd48ef09857299add2328dbb9f82f01c54b1b2b5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909572_highr.jpg",148635,"image/jpeg","done",NULL,"2026-03-10 23:49:36.859384+00","2026-03-10 23:49:36.859063+00","675909572","highres_url"
"bc1c822f-de80-4d59-84c1-9b7c7228234c","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675909524.jpg?k=4e7dea5c8706172455a51d131421f24fd2d9a301a6a2590744c1197ca5a2f07e&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909524_highr.jpg",130867,"image/jpeg","done",NULL,"2026-03-10 23:49:36.995951+00","2026-03-10 23:49:36.995392+00","675909524","highres_url"
"6cca3104-e741-4f36-91fa-dd64dda347f7","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/740737422.jpg?k=77d224c3a981f4ec6798f3b860c978e21409c3e5a453ba49ab1f6a7678d2a157&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740737422_highr.jpg",104024,"image/jpeg","done",NULL,"2026-03-10 23:49:37.125382+00","2026-03-10 23:49:37.125012+00","740737422","highres_url"
"744075b8-17f6-4776-887b-0cf925b801ed","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/740737060.jpg?k=74442d9e18de42052016975175c13731ee1a6a8506cc0d27c796233e294bdbc6&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740737060_highr.jpg",220268,"image/jpeg","done",NULL,"2026-03-10 23:49:37.296072+00","2026-03-10 23:49:37.295758+00","740737060","highres_url"
"c278ae9a-90bd-4877-8203-155b072118ab","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/740736484.jpg?k=4f3701e29b7c60f4f84caddc4fa962e2400c7c5bb3dea9707c6136578e3dd65a&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736484_highr.jpg",97040,"image/jpeg","done",NULL,"2026-03-10 23:49:37.469762+00","2026-03-10 23:49:37.469387+00","740736484","highres_url"
"ff770849-4775-4b20-ad0a-4b3cf8a208bc","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/680620187.jpg?k=dfc6a0335f8a089436c0a37bbd53523bb4dc531528b398c53e7af68fd0730336&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\680620187_highr.jpg",99825,"image/jpeg","done",NULL,"2026-03-10 23:49:37.613331+00","2026-03-10 23:49:37.612736+00","680620187","highres_url"
"1761342d-1076-42ec-9ff1-b952cc711273","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675908514.jpg?k=7e0ea669b12b3237cf8aa17273763c4e9e044d8aeaa24ebb2c361365f99178c5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908514_large.jpg",67556,"image/jpeg","done",NULL,"2026-03-10 23:49:37.893153+00","2026-03-10 23:49:37.892661+00","675908514","large_url"
"361111ab-5178-41e3-9725-33115f2880a7","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675908514.jpg?k=7e0ea669b12b3237cf8aa17273763c4e9e044d8aeaa24ebb2c361365f99178c5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908514_highr.jpg",94231,"image/jpeg","done",NULL,"2026-03-10 23:49:38.023233+00","2026-03-10 23:49:38.022935+00","675908514","highres_url"
"2d83ef32-2e26-4934-abc2-487aa8156f6d","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675908585.jpg?k=ef523b4e594a6643eb20fb3e1f434940a5f6c921fb49448b438e388ff347663e&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908585_highr.jpg",142216,"image/jpeg","done",NULL,"2026-03-10 23:49:38.169057+00","2026-03-10 23:49:38.168557+00","675908585","highres_url"
